year,sex,name,n,prop
2000,F,Mersades,14,7.02e-6
2000,F,Migdalia,14,7.02e-6
2000,F,Mikaelah,14,7.02e-6
2000,F,Mikaylee,14,7.02e-6
2000,F,Miller,14,7.02e-6
2000,F,Mireille,14,7.02e-6
2000,F,Miroslava,14,7.02e-6
2000,F,Misa,14,7.02e-6
2000,F,Mishell,14,7.02e-6
2000,F,Mishelle,14,7.02e-6
2000,F,Mohini,14,7.02e-6
2000,F,Monalisa,14,7.02e-6
2000,F,Moncerrath,14,7.02e-6
2000,F,Montasia,14,7.02e-6
2000,F,Myca,14,7.02e-6
2000,F,Mykiah,14,7.02e-6
2000,F,Naasia,14,7.02e-6
2000,F,Nabeeha,14,7.02e-6
2000,F,Nabiha,14,7.02e-6
2000,F,Najla,14,7.02e-6
2000,F,Natally,14,7.02e-6
2000,F,Natanya,14,7.02e-6
2000,F,Natascha,14,7.02e-6
2000,F,Nathaniel,14,7.02e-6
2000,F,Niajah,14,7.02e-6
2000,F,Niaya,14,7.02e-6
2000,F,Niharika,14,7.02e-6
2000,F,Nilah,14,7.02e-6
2000,F,Nimra,14,7.02e-6
2000,F,Niza,14,7.02e-6
2000,F,Nohelia,14,7.02e-6
2000,F,Nohemy,14,7.02e-6
2000,F,Nyiah,14,7.02e-6
2000,F,Omega,14,7.02e-6
2000,F,Osmara,14,7.02e-6
2000,F,Parisa,14,7.02e-6
2000,F,Pebbles,14,7.02e-6
2000,F,Peyten,14,7.02e-6
2000,F,Porcha,14,7.02e-6
2000,F,Praise,14,7.02e-6
2000,F,Pressley,14,7.02e-6
2000,F,Quanesha,14,7.02e-6
2000,F,Quinci,14,7.02e-6
2000,F,Quinesha,14,7.02e-6
2000,F,Quinlyn,14,7.02e-6
2000,F,Raissa,14,7.02e-6
2000,F,Raja,14,7.02e-6
2000,F,Rakayla,14,7.02e-6
2000,F,Raveen,14,7.02e-6
2000,F,Rayla,14,7.02e-6
2000,F,Rayleigh,14,7.02e-6
2000,F,Raylen,14,7.02e-6
2000,F,Reannah,14,7.02e-6
2000,F,Renna,14,7.02e-6
2000,F,Rheana,14,7.02e-6
2000,F,Rhyanna,14,7.02e-6
2000,F,Rhylee,14,7.02e-6
2000,F,Riannon,14,7.02e-6
2000,F,Ricquel,14,7.02e-6
2000,F,Rilie,14,7.02e-6
2000,F,Rion,14,7.02e-6
2000,F,Riona,14,7.02e-6
2000,F,Robbi,14,7.02e-6
2000,F,Rosella,14,7.02e-6
2000,F,Roxie,14,7.02e-6
2000,F,Sabre,14,7.02e-6
2000,F,Sadira,14,7.02e-6
2000,F,Safaa,14,7.02e-6
2000,F,Safiyah,14,7.02e-6
2000,F,Sakari,14,7.02e-6
2000,F,Saraann,14,7.02e-6
2000,F,Saron,14,7.02e-6
2000,F,Satya,14,7.02e-6
2000,F,Saydie,14,7.02e-6
2000,F,Scarlette,14,7.02e-6
2000,F,Schylar,14,7.02e-6
2000,F,Selia,14,7.02e-6
2000,F,Senia,14,7.02e-6
2000,F,Shabria,14,7.02e-6
2000,F,Shakiera,14,7.02e-6
2000,F,Shakila,14,7.02e-6
2000,F,Shamyah,14,7.02e-6
2000,F,Shanay,14,7.02e-6
2000,F,Shandrea,14,7.02e-6
2000,F,Shantasia,14,7.02e-6
2000,F,Shawnae,14,7.02e-6
2000,F,Shireen,14,7.02e-6
2000,F,Sianne,14,7.02e-6
2000,F,Sigrid,14,7.02e-6
2000,F,Solimar,14,7.02e-6
2000,F,Stephane,14,7.02e-6
2000,F,Sumaiya,14,7.02e-6
2000,F,Sury,14,7.02e-6
2000,F,Sylvana,14,7.02e-6
2000,F,Syria,14,7.02e-6
2000,F,Tabbitha,14,7.02e-6
2000,F,Tahirah,14,7.02e-6
2000,F,Tameria,14,7.02e-6
2000,F,Tanaja,14,7.02e-6
2000,F,Taneka,14,7.02e-6
2000,F,Tanyia,14,7.02e-6
2000,F,Taren,14,7.02e-6
2000,F,Tarryn,14,7.02e-6
2000,F,Tatayana,14,7.02e-6
2000,F,Teddi,14,7.02e-6
2000,F,Teghan,14,7.02e-6
2000,F,Tehila,14,7.02e-6
2000,F,Terrah,14,7.02e-6
2000,F,Terrika,14,7.02e-6
2000,F,Tessah,14,7.02e-6
2000,F,Tinsley,14,7.02e-6
2000,F,Toi,14,7.02e-6
2000,F,Tonesha,14,7.02e-6
2000,F,Tonie,14,7.02e-6
2000,F,Trang,14,7.02e-6
2000,F,Trany,14,7.02e-6
2000,F,Trysten,14,7.02e-6
2000,F,Tucker,14,7.02e-6
2000,F,Turner,14,7.02e-6
2000,F,Tylyn,14,7.02e-6
2000,F,Tylynn,14,7.02e-6
2000,F,Tyneshia,14,7.02e-6
2000,F,Tyshay,14,7.02e-6
2000,F,Vaneza,14,7.02e-6
2000,F,Vanya,14,7.02e-6
2000,F,Vidhi,14,7.02e-6
2000,F,Violetta,14,7.02e-6
2000,F,Violette,14,7.02e-6
2000,F,Vita,14,7.02e-6
2000,F,Windy,14,7.02e-6
2000,F,Yareth,14,7.02e-6
2000,F,Yuvia,14,7.02e-6
2000,F,Zadie,14,7.02e-6
2000,F,Zahira,14,7.02e-6
2000,F,Zahrah,14,7.02e-6
2000,F,Zakeria,14,7.02e-6
2000,F,Zalma,14,7.02e-6
2000,F,Zamaria,14,7.02e-6
2000,F,Zamya,14,7.02e-6
2000,F,Zaniah,14,7.02e-6
2000,F,Zarriah,14,7.02e-6
2000,F,Zeina,14,7.02e-6
2000,F,Zita,14,7.02e-6
2000,F,Aalayah,13,6.52e-6
2000,F,Aaniyah,13,6.52e-6
2000,F,Abbegail,13,6.52e-6
2000,F,Abbye,13,6.52e-6
2000,F,Abeni,13,6.52e-6
2000,F,Adama,13,6.52e-6
2000,F,Adira,13,6.52e-6
2000,F,Agata,13,6.52e-6
2000,F,Ai,13,6.52e-6
2000,F,Ailee,13,6.52e-6
2000,F,Aili,13,6.52e-6
2000,F,Aireanna,13,6.52e-6
2000,F,Aireona,13,6.52e-6
2000,F,Aiya,13,6.52e-6
2000,F,Alaia,13,6.52e-6
2000,F,Alannis,13,6.52e-6
2000,F,Alegra,13,6.52e-6
2000,F,Aleysia,13,6.52e-6
2000,F,Alicja,13,6.52e-6
2000,F,Alika,13,6.52e-6
2000,F,Alisabeth,13,6.52e-6
2000,F,Allanna,13,6.52e-6
2000,F,Allene,13,6.52e-6
2000,F,Allyah,13,6.52e-6
2000,F,Alpha,13,6.52e-6
2000,F,Alydia,13,6.52e-6
2000,F,Amaiyah,13,6.52e-6
2000,F,Ambriel,13,6.52e-6
2000,F,Ambyr,13,6.52e-6
2000,F,Amore,13,6.52e-6
2000,F,Amrit,13,6.52e-6
2000,F,Analleli,13,6.52e-6
2000,F,Analuisa,13,6.52e-6
2000,F,Analysa,13,6.52e-6
2000,F,Anapaula,13,6.52e-6
2000,F,Andreia,13,6.52e-6
2000,F,Aneliz,13,6.52e-6
2000,F,Angy,13,6.52e-6
2000,F,Anise,13,6.52e-6
2000,F,Aniza,13,6.52e-6
2000,F,Anjana,13,6.52e-6
2000,F,Annalysa,13,6.52e-6
2000,F,Annalyssa,13,6.52e-6
2000,F,Anyiah,13,6.52e-6
2000,F,Apoorva,13,6.52e-6
2000,F,Arionne,13,6.52e-6
2000,F,Arizbeth,13,6.52e-6
2000,F,Arynn,13,6.52e-6
2000,F,Aseel,13,6.52e-6
2000,F,Ashayla,13,6.52e-6
2000,F,Ashelyn,13,6.52e-6
2000,F,Ashtynn,13,6.52e-6
2000,F,Asjah,13,6.52e-6
2000,F,Asyia,13,6.52e-6
2000,F,Audria,13,6.52e-6
2000,F,Augustina,13,6.52e-6
2000,F,Avigayil,13,6.52e-6
2000,F,Avonlea,13,6.52e-6
2000,F,Avory,13,6.52e-6
2000,F,Azeneth,13,6.52e-6
2000,F,Azlynn,13,6.52e-6
2000,F,Azra,13,6.52e-6
2000,F,Azriel,13,6.52e-6
2000,F,Bisma,13,6.52e-6
2000,F,Bradyn,13,6.52e-6
2000,F,Braeden,13,6.52e-6
2000,F,Bralynn,13,6.52e-6
2000,F,Bre,13,6.52e-6
2000,F,Breawna,13,6.52e-6
2000,F,Brianny,13,6.52e-6
2000,F,Briel,13,6.52e-6
2000,F,Briella,13,6.52e-6
2000,F,Brita,13,6.52e-6
2000,F,Britt,13,6.52e-6
2000,F,Brooklen,13,6.52e-6
2000,F,Bryleigh,13,6.52e-6
2000,F,Bryssa,13,6.52e-6
2000,F,Cailie,13,6.52e-6
2000,F,Calena,13,6.52e-6
2000,F,Calina,13,6.52e-6
2000,F,Calyssa,13,6.52e-6
2000,F,Cammy,13,6.52e-6
2000,F,Caris,13,6.52e-6
2000,F,Carizma,13,6.52e-6
2000,F,Carlisa,13,6.52e-6
2000,F,Casia,13,6.52e-6
2000,F,Caterra,13,6.52e-6
2000,F,Cayli,13,6.52e-6
2000,F,Caysie,13,6.52e-6
2000,F,Charnae,13,6.52e-6
2000,F,Chau,13,6.52e-6
2000,F,Chiana,13,6.52e-6
2000,F,Christana,13,6.52e-6
2000,F,Ciarah,13,6.52e-6
2000,F,Clayton,13,6.52e-6
2000,F,Concetta,13,6.52e-6
2000,F,Crystalyn,13,6.52e-6
2000,F,Crystina,13,6.52e-6
2000,F,Daebreon,13,6.52e-6
2000,F,Daijanae,13,6.52e-6
2000,F,Dajha,13,6.52e-6
2000,F,Dalayna,13,6.52e-6
2000,F,Dalena,13,6.52e-6
2000,F,Daliah,13,6.52e-6
2000,F,Dalina,13,6.52e-6
2000,F,Danaisha,13,6.52e-6
2000,F,Danay,13,6.52e-6
2000,F,Dannah,13,6.52e-6
2000,F,Darling,13,6.52e-6
2000,F,Darrien,13,6.52e-6
2000,F,Darrion,13,6.52e-6
2000,F,Dashauna,13,6.52e-6
2000,F,Davona,13,6.52e-6
2000,F,Dayle,13,6.52e-6
2000,F,Dazhane,13,6.52e-6
2000,F,Deaisha,13,6.52e-6
2000,F,Deangela,13,6.52e-6
2000,F,Deasya,13,6.52e-6
2000,F,Debrah,13,6.52e-6
2000,F,Dejanee,13,6.52e-6
2000,F,Delta,13,6.52e-6
2000,F,Demaris,13,6.52e-6
2000,F,Demonica,13,6.52e-6
2000,F,Deniya,13,6.52e-6
2000,F,Denys,13,6.52e-6
2000,F,Dereka,13,6.52e-6
2000,F,Deshawn,13,6.52e-6
2000,F,Deshayla,13,6.52e-6
2000,F,Desree,13,6.52e-6
2000,F,Desyre,13,6.52e-6
2000,F,Donasia,13,6.52e-6
2000,F,Ebone,13,6.52e-6
2000,F,Edit,13,6.52e-6
2000,F,Ela,13,6.52e-6
2000,F,Elanna,13,6.52e-6
2000,F,Elin,13,6.52e-6
2000,F,Elodie,13,6.52e-6
2000,F,Emerie,13,6.52e-6
2000,F,Emilyanne,13,6.52e-6
2000,F,Emmarose,13,6.52e-6
2000,F,Emmilee,13,6.52e-6
2000,F,Enola,13,6.52e-6
2000,F,Erandi,13,6.52e-6
2000,F,Eryca,13,6.52e-6
2000,F,Evely,13,6.52e-6
2000,F,Fabienne,13,6.52e-6
2000,F,Freda,13,6.52e-6
2000,F,Gabrelle,13,6.52e-6
2000,F,Gaia,13,6.52e-6
2000,F,Galaxy,13,6.52e-6
2000,F,Georgeanna,13,6.52e-6
2000,F,Geselle,13,6.52e-6
2000,F,Getsemani,13,6.52e-6
2000,F,Girl,13,6.52e-6
2000,F,Glendy,13,6.52e-6
2000,F,Glorianna,13,6.52e-6
2000,F,Habiba,13,6.52e-6
2000,F,Halia,13,6.52e-6
2000,F,Haliey,13,6.52e-6
2000,F,Halimah,13,6.52e-6
2000,F,Halleigh,13,6.52e-6
2000,F,Hoda,13,6.52e-6
2000,F,Inayah,13,6.52e-6
2000,F,Indica,13,6.52e-6
2000,F,Inessa,13,6.52e-6
2000,F,Irania,13,6.52e-6
2000,F,Irasema,13,6.52e-6
2000,F,Itsel,13,6.52e-6
2000,F,Itza,13,6.52e-6
2000,F,Ivone,13,6.52e-6
2000,F,Iya,13,6.52e-6
2000,F,Jacky,13,6.52e-6
2000,F,Jadakiss,13,6.52e-6
2000,F,Jaelene,13,6.52e-6
2000,F,Jahayra,13,6.52e-6
2000,F,Jaidin,13,6.52e-6
2000,F,Jalesia,13,6.52e-6
2000,F,Jameya,13,6.52e-6
2000,F,Jamillah,13,6.52e-6
2000,F,Janautica,13,6.52e-6
2000,F,Janika,13,6.52e-6
2000,F,Janique,13,6.52e-6
2000,F,Janita,13,6.52e-6
2000,F,January,13,6.52e-6
2000,F,Jasman,13,6.52e-6
2000,F,Jasmynn,13,6.52e-6
2000,F,Jaydon,13,6.52e-6
2000,F,Jazz,13,6.52e-6
2000,F,Jeanetta,13,6.52e-6
2000,F,Jelani,13,6.52e-6
2000,F,Jennafer,13,6.52e-6
2000,F,Jennalee,13,6.52e-6
2000,F,Jeselle,13,6.52e-6
2000,F,Jessalynn,13,6.52e-6
2000,F,Jesslynn,13,6.52e-6
2000,F,Jezabel,13,6.52e-6
2000,F,Jocelynne,13,6.52e-6
2000,F,Jonai,13,6.52e-6
2000,F,Jordyne,13,6.52e-6
2000,F,Jory,13,6.52e-6
2000,F,Josslyn,13,6.52e-6
2000,F,Jovonna,13,6.52e-6
2000,F,Joye,13,6.52e-6
2000,F,Judea,13,6.52e-6
2000,F,Jumana,13,6.52e-6
2000,F,Kadejah,13,6.52e-6
2000,F,Kahealani,13,6.52e-6
2000,F,Kaileen,13,6.52e-6
2000,F,Kalan,13,6.52e-6
2000,F,Kalisa,13,6.52e-6
2000,F,Kalise,13,6.52e-6
2000,F,Kanijah,13,6.52e-6
2000,F,Kaori,13,6.52e-6
2000,F,Kareen,13,6.52e-6
2000,F,Kataryna,13,6.52e-6
2000,F,Katee,13,6.52e-6
2000,F,Kathrynn,13,6.52e-6
2000,F,Kayann,13,6.52e-6
2000,F,Kayelyn,13,6.52e-6
2000,F,Kaytie,13,6.52e-6
2000,F,Kaytlen,13,6.52e-6
2000,F,Kaziah,13,6.52e-6
2000,F,Kea,13,6.52e-6
2000,F,Keandria,13,6.52e-6
2000,F,Keani,13,6.52e-6
2000,F,Keiosha,13,6.52e-6
2000,F,Keirstyn,13,6.52e-6
2000,F,Kemani,13,6.52e-6
2000,F,Kendy,13,6.52e-6
2000,F,Kennedee,13,6.52e-6
2000,F,Kerianne,13,6.52e-6
2000,F,Keylin,13,6.52e-6
2000,F,Keyly,13,6.52e-6
2000,F,Kharisma,13,6.52e-6
2000,F,Kiesha,13,6.52e-6
2000,F,Kimiya,13,6.52e-6
2000,F,Kiora,13,6.52e-6
2000,F,Kiyla,13,6.52e-6
2000,F,Klaryssa,13,6.52e-6
2000,F,Korrie,13,6.52e-6
2000,F,Krissa,13,6.52e-6
2000,F,Kriston,13,6.52e-6
2000,F,Kristyna,13,6.52e-6
2000,F,Krupa,13,6.52e-6
2000,F,Kyarah,13,6.52e-6
2000,F,Kylynn,13,6.52e-6
2000,F,Kynzie,13,6.52e-6
2000,F,Lakeshia,13,6.52e-6
2000,F,Lamiracle,13,6.52e-6
2000,F,Lamiya,13,6.52e-6
2000,F,Lariah,13,6.52e-6
2000,F,Lark,13,6.52e-6
2000,F,Latanya,13,6.52e-6
2000,F,Latonia,13,6.52e-6
2000,F,Laycee,13,6.52e-6
2000,F,Laykin,13,6.52e-6
2000,F,Leen,13,6.52e-6
2000,F,Lelani,13,6.52e-6
2000,F,Lenna,13,6.52e-6
2000,F,Letitia,13,6.52e-6
2000,F,Lexxus,13,6.52e-6
2000,F,Lindley,13,6.52e-6
2000,F,Linzi,13,6.52e-6
2000,F,Lona,13,6.52e-6
2000,F,Lorrie,13,6.52e-6
2000,F,Lottie,13,6.52e-6
2000,F,Lucretia,13,6.52e-6
2000,F,Lula,13,6.52e-6
2000,F,Lyrik,13,6.52e-6
2000,F,Lytzy,13,6.52e-6
2000,F,Maayan,13,6.52e-6
2000,F,Mackensi,13,6.52e-6
2000,F,Madeliene,13,6.52e-6
2000,F,Mahlia,13,6.52e-6
2000,F,Mahum,13,6.52e-6
2000,F,Maika,13,6.52e-6
2000,F,Mailee,13,6.52e-6
2000,F,Maiyah,13,6.52e-6
2000,F,Makila,13,6.52e-6
2000,F,Makyia,13,6.52e-6
2000,F,Malanie,13,6.52e-6
2000,F,Maleeha,13,6.52e-6
2000,F,Maleka,13,6.52e-6
2000,F,Maleni,13,6.52e-6
2000,F,Mandee,13,6.52e-6
2000,F,Marcelle,13,6.52e-6
2000,F,Marelyn,13,6.52e-6
2000,F,Marialuisa,13,6.52e-6
2000,F,Maribelle,13,6.52e-6
2000,F,Mariko,13,6.52e-6
2000,F,Marnie,13,6.52e-6
2000,F,Marquasia,13,6.52e-6
2000,F,Marvella,13,6.52e-6
2000,F,Marylynn,13,6.52e-6
2000,F,Masey,13,6.52e-6
2000,F,Masie,13,6.52e-6
2000,F,Masyn,13,6.52e-6
2000,F,Matisse,13,6.52e-6
2000,F,Mckala,13,6.52e-6
2000,F,Mckensi,13,6.52e-6
2000,F,Mckenzey,13,6.52e-6
2000,F,Mekala,13,6.52e-6
2000,F,Mercadez,13,6.52e-6
2000,F,Merlyn,13,6.52e-6
2000,F,Merna,13,6.52e-6
2000,F,Miangel,13,6.52e-6
2000,F,Michaila,13,6.52e-6
2000,F,Michelina,13,6.52e-6
2000,F,Mikal,13,6.52e-6
2000,F,Mili,13,6.52e-6
2000,F,Mirakle,13,6.52e-6
2000,F,Mitchell,13,6.52e-6
2000,F,Miyana,13,6.52e-6
2000,F,Miyanna,13,6.52e-6
2000,F,Moana,13,6.52e-6
2000,F,Monea,13,6.52e-6
2000,F,Monee,13,6.52e-6
2000,F,Montgomery,13,6.52e-6
2000,F,Moorea,13,6.52e-6
2000,F,Moya,13,6.52e-6
2000,F,Mykela,13,6.52e-6
2000,F,Mykeria,13,6.52e-6
2000,F,Mylene,13,6.52e-6
2000,F,Naama,13,6.52e-6
2000,F,Nabila,13,6.52e-6
2000,F,Naida,13,6.52e-6
2000,F,Nakisha,13,6.52e-6
2000,F,Nakyla,13,6.52e-6
2000,F,Nashae,13,6.52e-6
2000,F,Natacha,13,6.52e-6
2000,F,Navia,13,6.52e-6
2000,F,Nazareth,13,6.52e-6
2000,F,Neeharika,13,6.52e-6
2000,F,Nehemiah,13,6.52e-6
2000,F,Nekia,13,6.52e-6
2000,F,Neysa,13,6.52e-6
2000,F,Nichol,13,6.52e-6
2000,F,Nikala,13,6.52e-6
2000,F,Nikola,13,6.52e-6
2000,F,Novalee,13,6.52e-6
2000,F,Nusrat,13,6.52e-6
2000,F,Nyara,13,6.52e-6
2000,F,Nycole,13,6.52e-6
2000,F,Nyisha,13,6.52e-6
2000,F,Nykira,13,6.52e-6
2000,F,Nzinga,13,6.52e-6
2000,F,Olivea,13,6.52e-6
2000,F,Oluwakemi,13,6.52e-6
2000,F,Ona,13,6.52e-6
2000,F,Ora,13,6.52e-6
2000,F,Paije,13,6.52e-6
2000,F,Paiten,13,6.52e-6
2000,F,Patrina,13,6.52e-6
2000,F,Perel,13,6.52e-6
2000,F,Porche,13,6.52e-6
2000,F,Qiara,13,6.52e-6
2000,F,Raeleen,13,6.52e-6
2000,F,Railyn,13,6.52e-6
2000,F,Ramie,13,6.52e-6
2000,F,Ranesha,13,6.52e-6
2000,F,Ravon,13,6.52e-6
2000,F,Rayn,13,6.52e-6
2000,F,Renita,13,6.52e-6
2000,F,Reygan,13,6.52e-6
2000,F,Rhianon,13,6.52e-6
2000,F,Rifky,13,6.52e-6
2000,F,Rishika,13,6.52e-6
2000,F,Rosaria,13,6.52e-6
2000,F,Roxane,13,6.52e-6
2000,F,Roxann,13,6.52e-6
2000,F,Sadye,13,6.52e-6
2000,F,Sahithi,13,6.52e-6
2000,F,Samah,13,6.52e-6
2000,F,Samanthajo,13,6.52e-6
2000,F,Sammy,13,6.52e-6
2000,F,Samra,13,6.52e-6
2000,F,Sanaya,13,6.52e-6
2000,F,Sarae,13,6.52e-6
2000,F,Saran,13,6.52e-6
2000,F,Sayuri,13,6.52e-6
2000,F,Scottie,13,6.52e-6
2000,F,Senaida,13,6.52e-6
2000,F,Sereena,13,6.52e-6
2000,F,Shadow,13,6.52e-6
2000,F,Shaena,13,6.52e-6
2000,F,Shaira,13,6.52e-6
2000,F,Shantae,13,6.52e-6
2000,F,Shaquita,13,6.52e-6
2000,F,Sharaya,13,6.52e-6
2000,F,Sharell,13,6.52e-6
2000,F,Shawntae,13,6.52e-6
2000,F,Shemaiah,13,6.52e-6
2000,F,Shi,13,6.52e-6
2000,F,Shyane,13,6.52e-6
2000,F,Sianni,13,6.52e-6
2000,F,Sina,13,6.52e-6
2000,F,Skiler,13,6.52e-6
2000,F,Soha,13,6.52e-6
2000,F,Sona,13,6.52e-6
2000,F,Srinidhi,13,6.52e-6
2000,F,Sugey,13,6.52e-6
2000,F,Surina,13,6.52e-6
2000,F,Taelynn,13,6.52e-6
2000,F,Taje,13,6.52e-6
2000,F,Takeyah,13,6.52e-6
2000,F,Talena,13,6.52e-6
2000,F,Tallie,13,6.52e-6
2000,F,Tamyah,13,6.52e-6
2000,F,Tangela,13,6.52e-6
2000,F,Taniesha,13,6.52e-6
2000,F,Tarina,13,6.52e-6
2000,F,Tawana,13,6.52e-6
2000,F,Taylour,13,6.52e-6
2000,F,Teal,13,6.52e-6
2000,F,Tela,13,6.52e-6
2000,F,Telicia,13,6.52e-6
2000,F,Temple,13,6.52e-6
2000,F,Terria,13,6.52e-6
2000,F,Timya,13,6.52e-6
2000,F,Tira,13,6.52e-6
2000,F,Tiye,13,6.52e-6
2000,F,Tmya,13,6.52e-6
2000,F,Tobie,13,6.52e-6
2000,F,Tovah,13,6.52e-6
2000,F,Tran,13,6.52e-6
2000,F,Treana,13,6.52e-6
2000,F,Treva,13,6.52e-6
2000,F,Tye,13,6.52e-6
2000,F,Tyera,13,6.52e-6
2000,F,Tyleah,13,6.52e-6
2000,F,Tynasia,13,6.52e-6
2000,F,Tyne,13,6.52e-6
2000,F,Tyriana,13,6.52e-6
2000,F,Tyrianna,13,6.52e-6
2000,F,Tzipporah,13,6.52e-6
2000,F,Tzirel,13,6.52e-6
2000,F,Tzivia,13,6.52e-6
2000,F,Valeri,13,6.52e-6
2000,F,Vanshika,13,6.52e-6
2000,F,Victory,13,6.52e-6
2000,F,Wednesday,13,6.52e-6
2000,F,Wisdom,13,6.52e-6
2000,F,Yanelli,13,6.52e-6
2000,F,Yeimi,13,6.52e-6
2000,F,Yen,13,6.52e-6
2000,F,Yvanna,13,6.52e-6
2000,F,Zakariya,13,6.52e-6
2000,F,Zanya,13,6.52e-6
2000,F,Zenab,13,6.52e-6
2000,F,Aarin,12,6.02e-6
2000,F,Abbee,12,6.02e-6
2000,F,Abbrielle,12,6.02e-6
2000,F,Abcde,12,6.02e-6
2000,F,Abree,12,6.02e-6
2000,F,Acelynn,12,6.02e-6
2000,F,Adair,12,6.02e-6
2000,F,Adaisha,12,6.02e-6
2000,F,Adali,12,6.02e-6
2000,F,Adja,12,6.02e-6
2000,F,Afia,12,6.02e-6
2000,F,Ahjanae,12,6.02e-6
2000,F,Aija,12,6.02e-6
2000,F,Aijalon,12,6.02e-6
2000,F,Aitana,12,6.02e-6
2000,F,Ajai,12,6.02e-6
2000,F,Akila,12,6.02e-6
2000,F,Ala,12,6.02e-6
2000,F,Alacia,12,6.02e-6
2000,F,Alaine,12,6.02e-6
2000,F,Alan,12,6.02e-6
2000,F,Alayja,12,6.02e-6
2000,F,Alaynna,12,6.02e-6
2000,F,Alaze,12,6.02e-6
2000,F,Aleece,12,6.02e-6
2000,F,Aleina,12,6.02e-6
2000,F,Alexiana,12,6.02e-6
2000,F,Alexza,12,6.02e-6
2000,F,Alisandra,12,6.02e-6
2000,F,Allayah,12,6.02e-6
2000,F,Allora,12,6.02e-6
2000,F,Allure,12,6.02e-6
2000,F,Alycea,12,6.02e-6
2000,F,Alyze,12,6.02e-6
2000,F,Amany,12,6.02e-6
2000,F,Amar,12,6.02e-6
2000,F,Ambrielle,12,6.02e-6
2000,F,Anabela,12,6.02e-6
2000,F,Anagha,12,6.02e-6
2000,F,Anahit,12,6.02e-6
2000,F,Anaid,12,6.02e-6
2000,F,Anaisa,12,6.02e-6
2000,F,Anajah,12,6.02e-6
2000,F,Analis,12,6.02e-6
2000,F,Anastasiya,12,6.02e-6
2000,F,Andre,12,6.02e-6
2000,F,Andy,12,6.02e-6
2000,F,Aneisha,12,6.02e-6
2000,F,Angele,12,6.02e-6
2000,F,Arantxa,12,6.02e-6
2000,F,Archana,12,6.02e-6
2000,F,Areil,12,6.02e-6
2000,F,Argelia,12,6.02e-6
2000,F,Ariannah,12,6.02e-6
2000,F,Arianny,12,6.02e-6
2000,F,Arien,12,6.02e-6
2000,F,Arlett,12,6.02e-6
2000,F,Armanie,12,6.02e-6
2000,F,Ashana,12,6.02e-6
2000,F,Ashika,12,6.02e-6
2000,F,Ashira,12,6.02e-6
2000,F,Athalia,12,6.02e-6
2000,F,Athziri,12,6.02e-6
2000,F,Athziry,12,6.02e-6
2000,F,Aundria,12,6.02e-6
2000,F,Avneet,12,6.02e-6
2000,F,Ayanah,12,6.02e-6
2000,F,Ayelet,12,6.02e-6
2000,F,Aylssa,12,6.02e-6
2000,F,Ayomide,12,6.02e-6
2000,F,Ayriana,12,6.02e-6
2000,F,Aza,12,6.02e-6
2000,F,Belanna,12,6.02e-6
2000,F,Bennett,12,6.02e-6
2000,F,Beronica,12,6.02e-6
2000,F,Betzy,12,6.02e-6
2000,F,Bevin,12,6.02e-6
2000,F,Bionca,12,6.02e-6
2000,F,Blaize,12,6.02e-6
2000,F,Bless,12,6.02e-6
2000,F,Bobby,12,6.02e-6
2000,F,Bradie,12,6.02e-6
2000,F,Bresha,12,6.02e-6
2000,F,Bridgit,12,6.02e-6
2000,F,Bridgitte,12,6.02e-6
2000,F,Briell,12,6.02e-6
2000,F,Brinna,12,6.02e-6
2000,F,Brionne,12,6.02e-6
2000,F,Bronwen,12,6.02e-6
2000,F,Bruchy,12,6.02e-6
2000,F,Brya,12,6.02e-6
2000,F,Brytney,12,6.02e-6
2000,F,Calandra,12,6.02e-6
2000,F,Calen,12,6.02e-6
2000,F,Calle,12,6.02e-6
2000,F,Calynn,12,6.02e-6
2000,F,Cambry,12,6.02e-6
2000,F,Camia,12,6.02e-6
2000,F,Camya,12,6.02e-6
2000,F,Carmin,12,6.02e-6
2000,F,Catrice,12,6.02e-6
2000,F,Caylen,12,6.02e-6
2000,F,Ceairra,12,6.02e-6
2000,F,Ceana,12,6.02e-6
2000,F,Cerra,12,6.02e-6
2000,F,Chaise,12,6.02e-6
2000,F,Chaley,12,6.02e-6
2000,F,Charise,12,6.02e-6
2000,F,Charleen,12,6.02e-6
2000,F,Charlisa,12,6.02e-6
2000,F,Chelse,12,6.02e-6
2000,F,Cherelle,12,6.02e-6
2000,F,Chidera,12,6.02e-6
2000,F,Chisom,12,6.02e-6
2000,F,Christabel,12,6.02e-6
2000,F,Christyana,12,6.02e-6
2000,F,Chrystina,12,6.02e-6
2000,F,Cierah,12,6.02e-6
2000,F,Corah,12,6.02e-6
2000,F,Coralie,12,6.02e-6
2000,F,Cornesha,12,6.02e-6
2000,F,Cortlyn,12,6.02e-6
2000,F,Criselda,12,6.02e-6
2000,F,Curtisha,12,6.02e-6
2000,F,Cylie,12,6.02e-6
2000,F,Dacota,12,6.02e-6
2000,F,Dailey,12,6.02e-6
2000,F,Dailynn,12,6.02e-6
2000,F,Daionna,12,6.02e-6
2000,F,Dajae,12,6.02e-6
2000,F,Dalal,12,6.02e-6
2000,F,Dalana,12,6.02e-6
2000,F,Dale,12,6.02e-6
2000,F,Damonique,12,6.02e-6
2000,F,Daniyah,12,6.02e-6
2000,F,Darline,12,6.02e-6
